Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P,Hard,Medium,Easy,Features
5198,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_200,Max,0.6172,0.6235,0.0063,0.6235,0.661847703,605577,33,107881,75,0.00030568,0,1,0,2
5206,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_100,Max,0.617,0.6257,0.0087,0.6257,0.676708811,605579,31,107888,68,0.000287154,0,1,0,2
5273,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_50,Max,0.6183,0.6612,0.0429,0.6612,0.672496025,605601,9,107941,15,8.34E-05,0,1,0,2
5275,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_20,Max,0.6072,0.6615,0.0543,0.6615,0.657836645,605602,8,107942,14,7.41E-05,0,1,0,2
5284,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_10,Max,0.6066,0.6795,0.0729,0.6795,0.659259259,605605,5,107948,8,4.63E-05,0,1,0,2
5294,KBFC_alpha_0_5_gamma_2_0_Medium_Run_1_Round_4,Prec_1,Max,0.6065,0.7106,0.1041,0.7106,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
143909,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0,Prec_10,Min,0.88442564,0.88442564,0,0.88442564,0.666666667,605609,1,107953,3,9.26E-06,0,0,1,1
143909,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0,Prec_10,Max,0.88442564,0.88442564,0,0.88442564,0.666666667,605609,1,107953,3,9.26E-06,0,0,1,1
143910,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0,Prec_1,Min,0.88532156,0.88532156,0,0.88532156,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
143910,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0,Prec_1,Max,0.88532156,0.88532156,0,0.88532156,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
7583,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0_Round_4,Prec_10,Min,0.8844,0.8844,0,0.8844,0.666666667,605609,1,107953,3,9.26E-06,0,0,1,1
7583,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0_Round_4,Prec_10,Max,0.8844,0.8844,0,0.8844,0.666666667,605609,1,107953,3,9.26E-06,0,0,1,1
7584,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0_Round_4,Prec_1,Min,0.8853,0.8853,0,0.8853,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
7584,KBFC_alpha_balanced_gamma_0_0_Easy_Run_0_Round_4,Prec_1,Max,0.8853,0.8853,0,0.8853,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
143935,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1,Prec_1,Min,0.86209166,0.86209166,0,0.86209166,0.666666667,605603,7,107942,14,6.48E-05,0,0,1,1
143935,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1,Prec_1,Max,0.86209166,0.86209166,0,0.86209166,0.666666667,605603,7,107942,14,6.48E-05,0,0,1,1
143937,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1,Prec_10,Min,0.8634504,0.8634504,0,0.8634504,0.676616915,605605,5,107942,14,4.63E-05,0,0,1,1
143937,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1,Prec_10,Max,0.8634504,0.8634504,0,0.8634504,0.676616915,605605,5,107942,14,4.63E-05,0,0,1,1
143939,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1,Prec_20,Min,0.8637632,0.8637632,0,0.8637632,0.662162162,605606,4,107943,13,3.71E-05,0,0,1,1
143939,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1,Prec_20,Max,0.8637632,0.8637632,0,0.8637632,0.662162162,605606,4,107943,13,3.71E-05,0,0,1,1
7383,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1_Round_4,Prec_1,Min,0.8621,0.8621,0,0.8621,0.666666667,605603,7,107942,14,6.48E-05,0,0,1,1
7383,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1_Round_4,Prec_1,Max,0.8621,0.8621,0,0.8621,0.666666667,605603,7,107942,14,6.48E-05,0,0,1,1
7385,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1_Round_4,Prec_10,Min,0.8635,0.8635,0,0.8635,0.673366834,605605,5,107943,13,4.63E-05,0,0,1,1
7385,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1_Round_4,Prec_10,Max,0.8635,0.8635,0,0.8635,0.673366834,605605,5,107943,13,4.63E-05,0,0,1,1
7388,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1_Round_4,Prec_20,Min,0.8645,0.8645,0,0.8645,0.670588235,605607,3,107944,12,2.78E-05,0,0,1,1
7388,KBFC_alpha_balanced_gamma_0_0_Easy_Run_1_Round_4,Prec_20,Max,0.8645,0.8645,0,0.8645,0.670588235,605607,3,107944,12,2.78E-05,0,0,1,1
678598,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_1,Min,0.90298605,0.9186273,0.01564125,0.90298605,0.657016654,599864,5746,96949,11007,0.053225388,1,0,0,3
678612,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_10,Min,0.90307623,0.9185499,0.01547367,0.90307623,0.657002897,599869,5741,96958,10998,0.053179073,1,0,0,3
678612,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_20,Min,0.90307623,0.9185433,0.01546707,0.90307623,0.657002897,599869,5741,96958,10998,0.053179073,1,0,0,3
678626,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_50,Min,0.9031209,0.91841406,0.01529316,0.9031209,0.657000042,599873,5737,96968,10988,0.053142021,1,0,0,3
678626,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_100,Min,0.9031209,0.91848516,0.01536426,0.9031209,0.657002771,599873,5737,96968,10988,0.053142021,1,0,0,3
678630,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_200,Min,0.9031443,0.91848516,0.01534086,0.9031443,0.657002089,599874,5736,96971,10985,0.053132758,1,0,0,3
678669,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_500,Min,0.90331304,0.91840786,0.01509482,0.90331304,0.657000274,599892,5718,96995,10961,0.052966023,1,0,0,3
678711,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_1000,Min,0.90350485,0.9181893,0.01468445,0.90350485,0.657001081,599909,5701,97020,10936,0.052808552,1,0,0,3
678762,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_2000,Min,0.90370977,0.9181416,0.01443183,0.90370977,0.657000815,599933,5677,97048,10908,0.052586239,1,0,0,3
682489,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_2000,Max,0.90370977,0.9181416,0.01443183,0.9181416,0.676993889,601469,4141,99296,8660,0.03835822,1,0,0,3
682501,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_1000,Max,0.90350485,0.9181893,0.01468445,0.9181893,0.676994987,601473,4137,99304,8652,0.038321168,1,0,0,3
682543,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_500,Max,0.90331304,0.91840786,0.01509482,0.91840786,0.67699803,601493,4117,99326,8630,0.038135907,1,0,0,3
682544,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_50,Max,0.9031209,0.91841406,0.01529316,0.91841406,0.676999239,601493,4117,99327,8629,0.038135907,1,0,0,3
682556,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_100,Max,0.9031209,0.91848516,0.01536426,0.91848516,0.676999167,601497,4113,99336,8620,0.038098855,1,0,0,3
682556,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_200,Max,0.9031443,0.91848516,0.01534086,0.91848516,0.676997879,601497,4113,99336,8620,0.038098855,1,0,0,3
682566,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_20,Max,0.90307623,0.9185433,0.01546707,0.9185433,0.676995324,601500,4110,99343,8613,0.038071066,1,0,0,3
682569,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_10,Max,0.90307623,0.9185499,0.01547367,0.9185499,0.676993829,601502,4108,99344,8612,0.03805254,1,0,0,3
682596,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0,Prec_1,Max,0.90298605,0.9186273,0.01564125,0.9186273,0.676987316,601510,4100,99363,8593,0.037978436,1,0,0,3
9032,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_1,Min,0.9032,0.9182,0.015,0.9032,0.657163392,599886,5724,96984,10972,0.053021601,1,0,0,3
9032,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_10,Min,0.9032,0.9184,0.0152,0.9032,0.657052913,599886,5724,96984,10972,0.053021601,1,0,0,3
9034,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_20,Min,0.9034,0.9183,0.0149,0.9034,0.6570728,599905,5705,97012,10944,0.052845604,1,0,0,3
9036,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_50,Min,0.9036,0.9181,0.0145,0.9036,0.65709686,599927,5683,97039,10917,0.052641817,1,0,0,3
9038,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_100,Min,0.9038,0.9182,0.0144,0.9038,0.657016756,599947,5663,97075,10881,0.052456556,1,0,0,3
9046,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_200,Min,0.9046,0.9188,0.0142,0.9046,0.6570317,600026,5584,97204,10752,0.051724777,1,0,0,3
9082,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_500,Min,0.9082,0.9217,0.0135,0.9082,0.657114413,600431,5179,97740,10216,0.047973248,1,0,0,3
9181,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_50,Max,0.9036,0.9181,0.0145,0.9181,0.676881188,601470,4140,99300,8656,0.038348957,1,0,0,3
9182,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_1,Max,0.9032,0.9182,0.015,0.9182,0.67670997,601479,4131,99309,8647,0.03826559,1,0,0,3
9182,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_100,Max,0.9038,0.9182,0.0144,0.9182,0.676930346,601479,4131,99309,8647,0.03826559,1,0,0,3
9183,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_20,Max,0.9034,0.9183,0.0149,0.9183,0.676793751,601491,4119,99318,8638,0.038154433,1,0,0,3
9184,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_10,Max,0.9032,0.9184,0.0152,0.9184,0.676927302,601496,4114,99333,8623,0.038108118,1,0,0,3
9188,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_200,Max,0.9046,0.9188,0.0142,0.9188,0.676978554,601538,4072,99388,8568,0.037719071,1,0,0,3
9212,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_1000,Min,0.9212,0.9381,0.0169,0.9212,0.657044545,601784,3826,99719,8237,0.035440365,1,0,0,3
9217,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_500,Max,0.9082,0.9217,0.0135,0.9217,0.67692366,601835,3775,99791,8165,0.03496795,1,0,0,3
9381,KBFC_alpha_balanced_gamma_0_0_Hard_Run_0_Round_4,Prec_1000,Max,0.9212,0.9381,0.0169,0.9381,0.676963026,603270,2340,102311,5645,0.021675497,1,0,0,3
679074,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_2000,Min,0.8994212,0.9092185,0.0097973,0.8994212,0.657003354,600017,5593,97260,10696,0.051808144,1,0,0,3
679102,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_1,Min,0.89951557,0.90883505,0.00931948,0.89951557,0.657009288,600034,5576,97275,10681,0.051650672,1,0,0,3
679101,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_50,Min,0.8995147,0.90880924,0.00929454,0.8995147,0.657001117,600033,5577,97275,10681,0.051659936,1,0,0,3
679102,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_100,Min,0.89951557,0.9088188,0.00930323,0.89951557,0.657005419,600034,5576,97275,10681,0.051650672,1,0,0,3
679105,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_20,Min,0.89952725,0.9088055,0.00927825,0.89952725,0.657002676,600035,5575,97277,10679,0.051641409,1,0,0,3
679106,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_10,Min,0.89952785,0.90879554,0.00926769,0.89952785,0.65700926,600035,5575,97278,10678,0.051641409,1,0,0,3
679107,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_200,Min,0.89953315,0.90886813,0.00933498,0.89953315,0.657009897,600035,5575,97279,10677,0.051641409,1,0,0,3
679111,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_1000,Min,0.8995584,0.90905297,0.00949457,0.8995584,0.657001942,600038,5572,97280,10676,0.05161362,1,0,0,3
679118,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_500,Min,0.8996082,0.90892416,0.00931596,0.8996082,0.657006383,600042,5568,97283,10673,0.051576568,1,0,0,3
681515,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_10,Max,0.89952785,0.90879554,0.00926769,0.90879554,0.676974327,601150,4460,98608,9348,0.041313128,1,0,0,3
681518,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_20,Max,0.89952725,0.9088055,0.00927825,0.9088055,0.676988602,601153,4457,98608,9348,0.041285338,1,0,0,3
681519,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_50,Max,0.8995147,0.90880924,0.00929454,0.90880924,0.676986266,601153,4457,98609,9347,0.041285338,1,0,0,3
681521,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_100,Max,0.89951557,0.9088188,0.00930323,0.9088188,0.676991324,601153,4457,98611,9345,0.041285338,1,0,0,3
681525,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_1,Max,0.89951557,0.90883505,0.00931948,0.90883505,0.676982171,601153,4457,98615,9341,0.041285338,1,0,0,3
681531,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_200,Max,0.89953315,0.90886813,0.00933498,0.90886813,0.676990993,601158,4452,98616,9340,0.041239023,1,0,0,3
681547,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_500,Max,0.8996082,0.90892416,0.00931596,0.90892416,0.676991612,601166,4444,98624,9332,0.041164919,1,0,0,3
681577,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_1000,Max,0.8995584,0.90905297,0.00949457,0.90905297,0.676996669,601174,4436,98646,9310,0.041090815,1,0,0,3
681628,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1,Prec_2000,Max,0.8994212,0.9092185,0.0097973,0.9092185,0.676997013,601201,4409,98670,9286,0.040840713,1,0,0,3
8994,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_200,Min,0.8994,0.9103,0.0109,0.8994,0.657043779,600027,5583,97263,10693,0.051715514,1,0,0,3
8995,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_1,Min,0.8995,0.9087,0.0092,0.8995,0.657005723,600036,5574,97279,10677,0.051632146,1,0,0,3
8995,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_50,Min,0.8995,0.909,0.0095,0.8995,0.657003798,600036,5574,97279,10677,0.051632146,1,0,0,3
8995,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_100,Min,0.8995,0.9094,0.0099,0.8995,0.657130743,600036,5574,97279,10677,0.051632146,1,0,0,3
8996,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_10,Min,0.8996,0.9088,0.0092,0.8996,0.657121748,600047,5563,97287,10669,0.051530253,1,0,0,3
8996,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_20,Min,0.8996,0.9089,0.0093,0.8996,0.65702632,600047,5563,97287,10669,0.051530253,1,0,0,3
9017,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_500,Min,0.9017,0.9145,0.0128,0.9017,0.657050767,600309,5301,97594,10362,0.049103338,1,0,0,3
9087,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_1,Max,0.8995,0.9087,0.0092,0.9087,0.676749403,601143,4467,98604,9352,0.041377969,1,0,0,3
9088,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_10,Max,0.8996,0.9088,0.0092,0.9088,0.676837042,601154,4456,98615,9341,0.041276075,1,0,0,3
9089,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_20,Max,0.8996,0.9089,0.0093,0.9089,0.676960482,601168,4442,98628,9328,0.041146393,1,0,0,3
9090,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_50,Max,0.8995,0.909,0.0095,0.909,0.676831795,601174,4436,98644,9312,0.041090815,1,0,0,3
9094,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_100,Max,0.8995,0.9094,0.0099,0.9094,0.676898256,601228,4382,98710,9246,0.040590611,1,0,0,3
9103,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_200,Max,0.8994,0.9103,0.0109,0.9103,0.676883927,601317,4293,98846,9110,0.039766201,1,0,0,3
9139,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_1000,Min,0.9139,0.9305,0.0166,0.9139,0.657087381,601656,3954,99353,8603,0.036626033,1,0,0,3
9145,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_500,Max,0.9017,0.9145,0.0128,0.9145,0.676939426,601705,3905,99452,8504,0.036172144,1,0,0,3
9305,KBFC_alpha_balanced_gamma_0_0_Hard_Run_1_Round_4,Prec_1000,Max,0.9139,0.9305,0.0166,0.9305,0.676914031,603080,2530,101781,6175,0.023435474,1,0,0,3
640247,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_1,Min,0.9427051,0.97022516,0.02752006,0.9427051,0.658031088,605544,66,107829,127,0.00061136,0,1,0,2
640249,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_10,Min,0.94283426,0.96327215,0.02043789,0.94283426,0.657441253,605545,65,107830,126,0.000602097,0,1,0,2
640272,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_100,Min,0.9446177,0.9481803,0.0035626,0.9446177,0.657389635,605551,59,107850,106,0.000546519,0,1,0,2
640277,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_50,Min,0.9450166,0.95812404,0.01310744,0.9450166,0.657068388,605553,57,107853,103,0.000527993,0,1,0,2
640286,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_20,Min,0.94564366,0.96511203,0.01946837,0.94564366,0.658085809,605559,51,107856,100,0.000472415,0,1,0,2
640295,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_200,Min,0.946322,0.94933194,0.00300994,0.946322,0.657004494,605564,46,107860,96,0.0004261,0,1,0,2
640324,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_100,Max,0.9446177,0.9481803,0.0035626,0.9481803,0.676651982,605574,36,107879,77,0.000333469,0,1,0,2
640336,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_200,Max,0.946322,0.94933194,0.00300994,0.94933194,0.667976617,605578,32,107887,69,0.000296417,0,1,0,2
640402,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_50,Max,0.9450166,0.95812404,0.01310744,0.95812404,0.676287493,605598,12,107933,23,0.000111156,0,1,0,2
640421,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_10,Max,0.94283426,0.96327215,0.02043789,0.96327215,0.670886076,605605,5,107946,10,4.63E-05,0,1,0,2
640426,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_20,Max,0.94564366,0.96511203,0.01946837,0.96511203,0.676328502,605608,2,107948,8,1.85E-05,0,1,0,2
640432,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0,Prec_1,Max,0.9427051,0.97022516,0.02752006,0.97022516,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
9282,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_1,Min,0.9428,0.9702,0.0274,0.9428,0.659685864,605545,65,107830,126,0.000602097,0,1,0,2
9296,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_50,Min,0.9448,0.9591,0.0143,0.9448,0.658003904,605552,58,107852,104,0.000537256,0,1,0,2
9301,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_20,Min,0.9455,0.9651,0.0196,0.9455,0.657365347,605556,54,107856,100,0.000500204,0,1,0,2
9303,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_10,Min,0.9458,0.9633,0.0175,0.9458,0.658488064,605560,50,107857,99,0.000463152,0,1,0,2
9306,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_100,Min,0.9462,0.9519,0.0057,0.9462,0.65720259,605562,48,107859,97,0.000444626,0,1,0,2
9347,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_100,Max,0.9462,0.9519,0.0057,0.9519,0.676678218,605586,24,107906,50,0.000222313,0,1,0,2
9381,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_50,Max,0.9448,0.9591,0.0143,0.9591,0.674880219,605601,9,107937,19,8.34E-05,0,1,0,2
9392,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_10,Max,0.9458,0.9633,0.0175,0.9633,0.670967742,605605,5,107946,10,4.63E-05,0,1,0,2
9396,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_20,Max,0.9455,0.9651,0.0196,0.9651,0.671296296,605608,2,107948,8,1.85E-05,0,1,0,2
9402,KBFC_alpha_balanced_gamma_0_0_Medium_Run_0_Round_4,Prec_1,Max,0.9428,0.9702,0.0274,0.9702,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
639848,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1,Prec_10,Min,0.97232956,0.97232956,0,0.97232956,0.658385093,605604,6,107946,10,5.56E-05,0,1,0,2
639848,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1,Prec_10,Max,0.97232956,0.97232956,0,0.97232956,0.658385093,605604,6,107946,10,5.56E-05,0,1,0,2
639850,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1,Prec_20,Min,0.9736833,0.974456,0.0007727,0.9736833,0.663082437,605607,3,107946,10,2.78E-05,0,1,0,2
639851,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1,Prec_20,Max,0.9736833,0.974456,0.0007727,0.974456,0.670542636,605608,2,107946,10,1.85E-05,0,1,0,2
639860,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1,Prec_1,Min,0.98022425,0.98022425,0,0.98022425,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
639860,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1,Prec_1,Max,0.98022425,0.98022425,0,0.98022425,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
9462,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1_Round_4,Prec_10,Min,0.9723,0.9723,0,0.9723,0.658385093,605604,6,107946,10,5.56E-05,0,1,0,2
9462,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1_Round_4,Prec_10,Max,0.9723,0.9723,0,0.9723,0.658385093,605604,6,107946,10,5.56E-05,0,1,0,2
9464,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1_Round_4,Prec_20,Min,0.9737,0.9745,0.0008,0.9737,0.664285714,605607,3,107946,10,2.78E-05,0,1,0,2
9465,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1_Round_4,Prec_20,Max,0.9737,0.9745,0.0008,0.9745,0.670542636,605608,2,107946,10,1.85E-05,0,1,0,2
9474,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1_Round_4,Prec_1,Min,0.9802,0.9802,0,0.9802,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
9474,KBFC_alpha_balanced_gamma_0_0_Medium_Run_1_Round_4,Prec_1,Max,0.9802,0.9802,0,0.9802,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
144945,LogReg_alpha_0_5_Easy_Run_0,Prec_1,Min,0.470766719,0.470766719,0,0.470766719,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
144945,LogReg_alpha_0_5_Easy_Run_0,Prec_1,Max,0.470766719,0.470766719,0,0.470766719,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
3891,LogReg_alpha_0_5_Easy_Run_0_Round_4,Prec_1,Min,0.4708,0.4708,0,0.4708,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
3891,LogReg_alpha_0_5_Easy_Run_0_Round_4,Prec_1,Max,0.4708,0.4708,0,0.4708,0.666666667,605609,1,107954,2,9.26E-06,0,0,1,1
145042,LogReg_alpha_0_5_Easy_Run_1,Prec_1,Min,0.463430231,0.463430231,0,0.463430231,0.666666667,605608,2,107952,4,1.85E-05,0,0,1,1
145042,LogReg_alpha_0_5_Easy_Run_1,Prec_1,Max,0.463430231,0.463430231,0,0.463430231,0.666666667,605608,2,107952,4,1.85E-05,0,0,1,1
3884,LogReg_alpha_0_5_Easy_Run_1_Round_4,Prec_1,Min,0.4634,0.4634,0,0.4634,0.666666667,605608,2,107952,4,1.85E-05,0,0,1,1
3884,LogReg_alpha_0_5_Easy_Run_1_Round_4,Prec_1,Max,0.4634,0.4634,0,0.4634,0.666666667,605608,2,107952,4,1.85E-05,0,0,1,1
702979,LogReg_alpha_0_5_Hard_Run_0,Prec_1,Min,0.674309222,0.897341259,0.223032037,0.674309222,0.657128514,604244,1366,105338,2618,0.012653303,1,0,0,3
702978,LogReg_alpha_0_5_Hard_Run_0,Prec_10,Min,0.674243572,0.703725587,0.029482014,0.674243572,0.657006649,604243,1367,105338,2618,0.012662566,1,0,0,3
702978,LogReg_alpha_0_5_Hard_Run_0,Prec_20,Min,0.674243572,0.703810934,0.029567361,0.674243572,0.657044286,604243,1367,105338,2618,0.012662566,1,0,0,3
702980,LogReg_alpha_0_5_Hard_Run_0,Prec_50,Min,0.674374907,0.703602542,0.029227636,0.674374907,0.657015188,604245,1365,105338,2618,0.01264404,1,0,0,3
702984,LogReg_alpha_0_5_Hard_Run_0,Prec_100,Min,0.674474068,0.703564674,0.029090606,0.674474068,0.657012613,604248,1362,105339,2617,0.012616251,1,0,0,3
703000,LogReg_alpha_0_5_Hard_Run_0,Prec_200,Min,0.675170904,0.703557299,0.028386396,0.675170904,0.657028552,604254,1356,105349,2607,0.012560673,1,0,0,3
703019,LogReg_alpha_0_5_Hard_Run_0,Prec_500,Min,0.676039932,0.704213481,0.028173548,0.676039932,0.65700367,604264,1346,105359,2597,0.012468043,1,0,0,3
703053,LogReg_alpha_0_5_Hard_Run_0,Prec_1000,Min,0.676776906,0.704661439,0.027884534,0.676776906,0.657003978,604278,1332,105379,2577,0.01233836,1,0,0,3
